timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
2026-06-30 23:20:01,23.9,25.0,107,0,WAIT,NONE
